earn,4
musical,7
arrive,6
seeing,6
were,4
is,2
think,5
seven,5
frame,5
alive,5
throat,6
basket,6
calm,4
make,4
proper,6
kill,4
easier,6
this,4
snow,4
control,7
diameter,8
most,4
largest,7
quick,5
rich,4
ocean,5
form,4
population,10
arrive,6
deer,4
steep,5
troops,6
tax,3
journey,7
wealth,6
similar,7
became,6
feed,4
fix,3
although,8
real,4
slightly,8
appropriate,11
kept,4
circle,6
practice,8
learn,5
once,4
chosen,6
best,4
due,3
early,5
gas,3
needs,5
lion,4
fireplace,9
bill,4
see,3
charge,6
come,4
mark,4
mouth,5
separate,8
dish,4
dinner,6
flew,4
facing,6
larger,6
team,4
town,4
everybody,9
mirror,6
soon,4
fall,4
coffee,6
she,3
powerful,8
enough,6
successful,10
continued,9
shinning,8
rhythm,6
sport,5
tribe,5
five,4
circus,6
got,3
specific,8
read,4
move,4
nearly,6
activity,8
never,5
wagon,5
also,4
relationship,12
dream,5
clothes,7
burn,4
further,7
condition,9
party,5
pencil,6
grow,4
flow,4
change,6
truck,5
guard,5
trick,5
lucky,5
tea,3
maybe,5
send,4
triangle,8
equally,7
conversation,12
major,5
though,6
soap,4
farmer,6
recall,6
definition,10
single,6
chapter,7
search,6
season,6
event,5
fine,4
customs,7
package,7
lovely,6
fur,3
owner,5
ship,4
station,7
southern,8
local,5
air,3
dust,4
tree,4
dead,4
indicate,8
wave,4
personal,8
height,6
chair,5
information,11
characteristic,14
variety,7
regular,7
lower,5
east,4
back,4
development,11
start,5
having,6
bone,4
weight,6
cloth,5
aside,5
ring,4
bound,5
vertical,8
parallel,8
explanation,11
eye,3
garden,6
coat,4
reader,6
entirely,8
answer,6
plural,6
president,9
funny,5
plenty,6
shop,4
huge,4
replied,7
vapor,5
example,7
gate,4
forth,5
ready,5
tribe,5
necessary,9
truck,5
watch,5
plate,5
native,6
popular,7
bat,3
instead,7
hospital,8
doing,5
last,4
claws,5
several,7
war,3
trip,4
wind,4
quietly,7
apartment,9
guard,5
tell,4
constantly,10
properly,8
rear,4
rocket,6
skill,5
me,2
rise,4
tie,3
composition,11
pink,4
space,5
late,4
doll,4
industrial,10
clothing,8
melted,6
below,5
serious,7
tropical,8
bring,5
summer,6
ancient,7
advice,6
clean,5
topic,5
heart,5
drawn,5
strength,8
instead,7
equator,7
group,5
ago,3
dream,5
husband,7
signal,6
ever,4
balance,7
parent,6
so,2
hand,4
slide,5
atomic,6
dry,3
when,4
test,4
weather,7
her,3
upward,6
strong,6
egg,3
sleep,5
mean,4
enough,6
try,3
film,4
bigger,6
pride,5
airplane,8
deep,4
giant,5
sister,6
poetry,6
grow,4
dead,4
world,5
excited,7
voice,5
mirror,6
snake,5
making,6
pond,4
ranch,5
simple,6
girl,4
special,7
improve,7
stood,5
feature,7
ago,3
base,4
class,5
effect,6
pay,3
hope,4
important,9
service,7
listen,6
guess,5
excited,7
fully,5
nor,3
locate,6
everywhere,10
smaller,7
pipe,4
free,4
add,3
discuss,7
bus,3
bet,3
captured,8
describe,8
chosen,6
map,3
case,4
lead,4
than,4
leather,7
worse,5
president,9
pool,4
paid,4
glass,5
rich,4
believed,8
no,2
sell,4
measure,7
them,4
sad,3
essential,9
across,6
next,4
driver,6
term,4
shoot,5
piano,5
different,9
crop,4
fellow,6
two,3
log,3
bark,4
liquid,6
seeing,6
shop,4
weight,6
actual,6
summer,6
roll,4
shells,6
must,4
book,4
dot,3
heavy,5
tide,4
wear,4
burn,4
almost,6
low,3
exchange,8
return,6
down,4
root,4
eleven,6
battle,6
summer,6
feed,4
title,5
square,6
studied,7
mountain,8
brought,7
car,3
safe,4
gray,4
queen,5
touch,5
divide,6
information,11
worried,7
coach,5
construction,12
fully,5
whenever,8
electric,8
area,4
cover,5
cover,5
band,4
leader,6
shaking,7
one,3
black,5
thread,6
solar,5
middle,6
go,2
average,7
bank,4
begun,5
clothing,8
sign,4
string,6
pond,4
steel,5
easily,6
dear,4
jar,3
paragraph,9
street,6
chapter,7
surrounded,10
particularly,12
pilot,5
depth,5
price,5
caught,6
operation,9
should,6
straight,8
pictured,8
signal,6
flies,5
follow,6
lake,4
plural,6
six,3
last,4
passage,7
vast,4
throughout,10
stage,5
teacher,7
community,9
valley,6
success,7
importance,10
suggest,7
smallest,8
trip,4
noon,4
bone,4
fog,3
plate,5
lamp,4
sale,4
rope,4
you,3
nice,4
ancient,7
range,5
serious,7
exclaimed,9
fine,4
apart,5
life,4
area,4
whom,4
hold,4
tales,5
bow,3
orbit,5
front,5
amount,6
wish,4
please,6
distant,7
coach,5
nodded,6
accident,8
regular,7
cream,5
mission,7
deer,4
anywhere,8
noted,5
wherever,8
general,7
little,6
related,7
dull,4
map,3
spirit,6
our,3
making,6
told,4
apartment,9
stock,5
thousand,8
receive,7
composed,8
cost,4
secret,6
moving,6
since,5
organization,12
travel,6
rope,4
coffee,6
adventure,9
simple,6
grow,4
salmon,6
discovery,9
rough,5
tales,5
immediately,11
shade,5
nearly,6
hunt,4
chain,5
dirt,4
correctly,9
prepare,7
sing,4
depth,5
mood,4
leaving,7
touch,5
country,7
suggest,7
belt,4
pan,3
doing,5
third,5
women,5
just,4
shaking,7
success,7
in,2
ring,4
noted,5
temperature,11
finish,6
heat,4
mental,6
then,4
salmon,6
rock,4
fallen,6
bee,3
due,3
vowel,5
age,3
worker,6
correctly,9
gray,4
like,4
dear,4
cheese,6
army,4
fruit,5
element,7
consist,7
length,6
pupil,5
instant,7
forgot,6
snake,5
town,4
save,4
as,2
respect,7
command,7
eye,3
ring,4
composed,8
citizen,7
nodded,6
graph,5
feel,4
mile,4
us,2
blanket,7
rhyme,5
tales,5
science,7
guide,5
special,7
clean,5
weigh,5
industry,8
school,6
welcome,7
drove,5
operation,9
page,4
medicine,8
company,7
understanding,13
series,6
protection,10
gather,6
layers,6
music,5
get,3
present,7
pupil,5
remove,6
sure,4
careful,7
instrument,10
partly,6
gone,4
grandmother,11
golden,6
opinion,7
eleven,6
cannot,6
heavy,5
slipped,7
bowl,4
beyond,6
too,3
large,5
brick,5
seen,4
name,4
frame,5
century,7
condition,9
where,5
make,4
toward,6
review,6
dried,5
human,5
floating,8
fresh,5
roll,4
captain,7
single,6
obtain,6
fell,4
son,3
dawn,4
steady,6
height,6
film,4
point,5
shown,5
drink,5
lunch,5
spite,5
doing,5
compass,7
if,2
person,6
money,5
under,5
original,8
zoo,3
move,4
signal,6
whistle,7
captain,7
front,5
possibly,8
dangerous,9
quite,5
planet,6
am,2
baseball,8
sitting,7
catch,5
tower,5
unit,4
lack,4
grain,5
worry,5
expression,10
pure,4
bicycle,7
face,4
lips,4
shown,5
ride,4
when,4
suit,4
hat,3
order,5
diameter,8
gulf,4
slide,5
trouble,7
nails,5
how,3
difficult,9
air,3
yard,4
shot,4
drove,5
bow,3
motor,5
meant,5
directly,8
compound,8
rays,4
chose,5
us,2
tea,3
start,5
somehow,7
slipped,7
neighborhood,12
trace,5
bell,4
or,2
bigger,6
steam,5
forgot,6
show,4
setting,7
hot,3
trip,4
higher,6
return,6
feet,4
town,4
officer,7
push,4
loose,5
tax,3
already,7
bend,4
laugh,5
crew,4
eventually,10
nails,5
straight,8
hidden,6
outline,7
long,4
just,4
sure,4
lesson,6
effort,6
burst,5
enemy,5
replied,7
traffic,7
ranch,5
curious,7
limited,7
brush,5
desert,6
trouble,7
report,6
jet,3
man,3
gain,4
letter,6
whole,5
sing,4
thin,4
slipped,7
current,7
best,4
exist,5
spin,4
anyway,6
wall,4
record,6
drink,5
best,4
chief,5
lake,4
past,4
likely,6
replied,7
lower,5
angry,5
his,3
station,7
corner,6
matter,6
temperature,11
run,3
just,4
play,4
topic,5
sink,4
period,6
native,6
drink,5
event,5
heavy,5
partly,6
event,5
look,4
title,5
day,3
pig,3
avoid,5
jack,4
pain,4
herd,4
bridge,6
somewhere,9
highway,7
seeing,6
local,5
require,7
cut,3
flag,4
bottle,6
voice,5
fill,4
probably,8
serve,5
double,6
himself,7
pictured,8
lips,4
name,4
farmer,6
diameter,8
according,9
been,4
food,4
clean,5
anyone,6
sat,3
mathematics,11
list,4
clear,5
visitor,7
further,7
swept,5
either,6
to,2
victory,7
through,7
job,3
pool,4
wore,4
standard,8
now,3
moon,4
paint,5
direction,9
bell,4
rise,4
gain,4
farther,7
been,4
broad,5
finger,6
drive,5
wise,4
rear,4
year,4
throughout,10
ever,4
cool,4
feed,4
guard,5
possible,8
have,4
real,4
tall,4
heat,4
occur,5
hungry,6
active,6
thank,5
led,3
entire,6
earth,5
direction,9
line,4
depth,5
dinner,6
means,5
play,4
pool,4
lungs,5
twenty,6
oxygen,6
sky,3
condition,9
could,5
shelf,5
change,6
bet,3
system,6
fireplace,9
variety,7
especially,10
melted,6
vast,4
raise,5
kind,4
aboard,6
it,2
catch,5
write,5
him,3
garage,6
voice,5
completely,10
effort,6
additional,10
flight,6
taught,6
when,4
three,5
rod,3
love,4
eight,5
applied,7
bent,4
captain,7
type,4
fort,4
facing,6
cannot,6
musical,7
grain,5
building,8
bottom,6
grandfather,11
plane,5
body,4
nearby,6
depth,5
thick,5
parallel,8
pole,4
select,6
south,5
face,4
compass,7
missing,7
applied,7
slide,5
instrument,10
tribe,5
element,7
chosen,6
chest,5
have,4
sound,5
cannot,6
porch,5
spend,5
situation,9
face,4
guess,5
floor,5
pound,5
plane,5
outer,5
week,4
page,4
compound,8
ring,4
solar,5
monkey,6
gift,4
tomorrow,8
alone,5
machine,7
soil,4
land,4
brain,5
river,5
stick,5
gold,4
nervous,7
audience,8
soon,4
sit,3
leader,6
fish,4
rule,4
gun,3
return,6
toy,3
community,9
curious,7
thing,5
five,4
tired,5
bicycle,7
valley,6
house,5
given,5
city,4
struggle,8
merely,6
important,9
closely,7
music,5
minute,6
actual,6
command,7
lonely,6
acres,5
sign,4
however,7
military,8
protection,10
frighten,8
men,3
plural,6
shadow,6
page,4
common,6
studied,7
fuel,4
shape,5
same,4
lying,5
never,5
storm,5
needed,6
laid,4
route,5
fire,4
away,4
farmer,6
toward,6
angle,5
represent,9
belt,4
like,4
soon,4
agree,5
diameter,8
bank,4
mixture,7
victory,7
require,7
stage,5
average,7
three,5
fence,5
welcome,7
spider,6
human,5
occasionally,12
belt,4
street,6
including,9
became,6
length,6
acres,5
may,3
research,8
north,5
wool,4
dot,3
hang,4
alike,5
safety,6
observe,7
poetry,6
species,7
industry,8
conversation,12
look,4
sudden,6
equal,5
region,6
so,2
arrangement,11
why,3
suggest,7
character,9
wire,4
drop,4
brush,5
step,4
pair,4
twenty,6
slight,6
standard,8
rush,4
shop,4
college,7
coat,4
afternoon,9
rocky,5
slipped,7
cost,4
order,5
coffee,6
land,4
forget,6
pilot,5
become,6
food,4
without,7
explanation,11
way,3
close,5
lion,4
branch,6
mass,4
smooth,6
divide,6
last,4
greatest,8
peace,5
porch,5
wrapped,7
problem,7
rice,4
floating,8
order,5
garden,6
combination,11
attached,8
by,2
pilot,5
furniture,9
taught,6
package,7
coming,6
build,5
health,6
rod,3
flower,6
oil,3
what,4
field,5
luck,4
darkness,8
social,6
buried,6
morning,7
dream,5
mother,6
chance,6
cat,3
be,2
phrase,6
none,4
train,5
declared,8
bend,4
tightly,7
birth,5
castle,6
date,4
same,4
grain,5
chicken,7
range,5
especially,10
circus,6
pleasant,8
sudden,6
share,5
mission,7
expression,10
copy,4
struck,6
now,3
highway,7
forth,5
plural,6
copper,6
thick,5
sail,4
shake,5
fur,3
rule,4
cabin,5
wide,4
like,4
slide,5
thought,7
pull,4
speed,5
middle,6
substance,9
captain,7
nuts,4
finest,6
cake,4
never,5
voyage,6
order,5
told,4
pen,3
outline,7
sink,4
deep,4
shown,5
comfortable,11
door,4
tales,5
lonely,6
everyone,8
hunt,4
popular,7
block,5
snow,4
foot,4
dirty,5
tank,4
from,4
combination,11
thumb,5
unless,6
actually,8
afraid,6
level,5
feathers,8
heading,7
roll,4
let,3
sad,3
strip,5
control,7
lie,3
blue,4
kill,4
year,4
beside,6
local,5
gas,3
become,6
with,4
whole,5
strike,6
favorite,8
applied,7
burn,4
dance,5
brush,5
practical,9
with,4
two,3
author,6
mile,4
mad,3
shirt,5
possible,8
activity,8
feature,7
worse,5
swim,4
function,8
out,3
function,8
army,4
basic,5
thee,4
three,5
gray,4
dream,5
again,5
rays,4
arm,3
eventually,10
chain,5
gave,4
may,3
gulf,4
actually,8
climb,5
location,8
wife,4
lady,4
think,5
handsome,8
sort,4
trap,4
frequently,10
pet,3
purple,6
important,9
constantly,10
while,5
shelter,7
shake,5
cannot,6
yes,3
rose,4
away,4
somewhere,9
key,3
corner,6
within,6
exclaimed,9
perfectly,9
wooden,6
respect,7
smell,5
bone,4
instance,8
mainly,6
early,5
fallen,6
beauty,6
engine,6
broken,6
order,5
rest,4
earlier,7
faster,6
fight,5
cannot,6
merely,6
grade,5
mind,4
discover,8
face,4
shade,5
dress,5
helpful,7
event,5
crew,4
daily,5
attached,8
unit,4
as,2
ran,3
burn,4
add,3
would,5
eight,5
receive,7
being,5
learn,5
dollar,6
copy,4
while,5
waste,5
room,4
stretch,7
evening,7
writing,7
between,7
grew,4
construction,12
lying,5
donkey,6
scientific,10
organized,9
pig,3
room,4
cover,5
collect,7
apartment,9
putting,7
band,4
cotton,6
addition,8
recent,6
ride,4
port,4
outer,5
impossible,10
follow,6
spell,5
bus,3
pen,3
same,4
rush,4
through,7
important,9
greatest,8
worried,7
activity,8
per,3
opposite,8
putting,7
alike,5
solid,5
minute,6
differ,6
practical,9
more,4
land,4
power,5
spirit,6
found,5
best,4
pencil,6
bring,5
visit,5
sheep,5
figure,6
fox,3
machinery,9
generally,9
closely,7
goose,5
leader,6
skin,4
mysterious,10
nails,5
slave,5
feel,4
forgot,6
dropped,7
develop,7
automobile,10
anyway,6
horn,4
struck,6
putting,7
studying,8
tears,5
river,5
distant,7
slightly,8
step,4
vessels,7
smaller,7
dust,4
mental,6
appearance,10
anybody,7
generally,9
anyone,6
might,5
actual,6
bent,4
soon,4
quick,5
well,4
accept,6
upward,6
light,5
cup,3
private,7
sweet,5
swung,5
anything,8
cell,4
pound,5
finger,6
circus,6
report,6
principle,9
lose,4
valley,6
sheep,5
chain,5
send,4
chosen,6
last,4
gravity,7
material,8
ran,3
farmer,6
fox,3
straight,8
leader,6
column,6
lost,4
both,4
fish,4
hello,5
shine,5
copper,6
beautiful,9
motor,5
example,7
snow,4
temperature,11
agree,5
first,5
frequently,10
club,4
southern,8
theory,6
hill,4
program,7
future,6
course,6
furniture,9
trouble,7
flight,6
merely,6
yet,3
enjoy,5
stand,5
determine,9
break,5
solid,5
major,5
page,4
pretty,6
ranch,5
carbon,6
purpose,7
agree,5
meal,4
beneath,7
this,4
yesterday,9
customs,7
hollow,6
curve,5
surrounded,10
modern,6
fur,3
factor,6
eleven,6
victory,7
dream,5
ever,4
hurry,5
doctor,6
nation,6
plural,6
grandmother,11
shadow,6
sing,4
pleasant,8
why,3
neighborhood,12
pour,4
doctor,6
thing,5
quiet,5
knew,4
equal,5
happy,5
interior,8
recall,6
arm,3
kids,4
coffee,6
higher,6
nice,4
native,6
function,8
beautiful,9
excitement,10
walk,4
slowly,6
problem,7
whale,5
money,5
burst,5
form,4
final,5
swept,5
produce,7
meat,4
stream,6
rod,3
make,4
lose,4
daily,5
importance,10
build,5
up,2
everywhere,10
cup,3
becoming,8
done,4
single,6
pan,3
dead,4
nothing,7
social,6
cream,5
using,5
cross,5
brief,5
pattern,7
master,6
earth,5
eight,5
telephone,9
hidden,6
list,4
carefully,9
dangerous,9
value,5
far,3
paint,5
track,5
signal,6
tell,4
hurried,7
red,3
contain,7
slept,5
passage,7
riding,6
finish,6
pattern,7
meat,4
spirit,6
right,5
pull,4
move,4
these,5
verb,4
vegetable,9
gain,4
your,4
care,4
brown,5
break,5
gradually,9
hurried,7
but,3
pot,3
yourself,8
valuable,8
date,4
image,5
spider,6
travel,6
tonight,7
when,4
public,6
short,5
label,5
root,4
within,6
dog,3
finger,6
smell,5
week,4
cattle,6
captured,8
leader,6
bicycle,7
choice,6
interior,8
floating,8
death,5
coming,6
grain,5
blow,4
sight,5
dark,4
combination,11
floating,8
process,7
dirty,5
hello,5
our,3
thrown,6
specific,8
continent,9
eye,3
four,4
identity,8
giant,5
smoke,5
case,4
package,7
north,5
familiar,8
typical,7
cheese,6
soil,4
follow,6
composition,11
bag,3
longer,6
seven,5
sugar,5
earn,4
concerned,9
small,5
mouse,5
pride,5
mean,4
discover,8
held,4
deer,4
machine,7
breathe,7
title,5
present,7
knew,4
bear,4
had,3
stick,5
chapter,7
welcome,7
how,3
among,5
itself,6
ranch,5
pride,5
cookies,7
harbor,6
her,3
trap,4
raw,3
excited,7
graph,5
scientist,9
case,4
creature,8
dear,4
research,8
gas,3
section,7
drink,5
shall,5
try,3
bright,6
lack,4
uncle,5
enjoy,5
weigh,5
light,5
flew,4
sweet,5
show,4
stop,4
canal,5
test,4
catch,5
future,6
sleep,5
take,4
rhythm,6
chief,5
possibly,8
forget,6
differ,6
who,3
arrange,7
second,6
activity,8
pretty,6
ice,3
different,9
cookies,7
negative,8
map,3
value,5
instant,7
wore,4
children,8
diameter,8
saved,5
realize,7
action,6
walk,4
disappear,9
spin,4
double,6
connected,9
science,7
chair,5
slightly,8
women,5
pet,3
each,4
labor,5
station,7
height,6
pay,3
divide,6
too,3
fifteen,7
hungry,6
control,7
fourth,6
only,4
load,4
away,4
accurate,8
finish,6
minerals,8
fish,4
eaten,5
not,3
shake,5
circle,6
discovery,9
sum,3
size,4
shorter,7
fifth,5
audience,8
height,6
experiment,10
dirty,5
work,4
interest,8
tree,4
call,4
worry,5
military,8
accurate,8
hidden,6
gently,6
purpose,7
theory,6
broken,6
aboard,6
student,7
rise,4
enough,6
mud,3
jungle,6
travel,6
chamber,7
scared,6
position,8
excitement,10
trade,5
telephone,9
onto,4
came,4
bush,4
goes,4
solid,5
stood,5
further,7
attached,8
earth,5
brought,7
dog,3
iron,4
relationship,12
determine,9
company,7
friend,6
official,8
neighbor,8
pick,4
parent,6
ourselves,9
herself,7
reader,6
coffee,6
continent,9
wore,4
uncle,5
moment,6
massage,7
see,3
tank,4
rapidly,7
come,4
funny,5
further,7
needs,5
luck,4
tongue,6
stage,5
sign,4
after,5
build,5
observe,7
or,2
stepped,7
fly,3
class,5
solar,5
south,5
give,4
hello,5
cotton,6
rather,6
settlers,8
knowledge,9
drew,4
means,5
simply,6
already,7
support,7
only,4
cool,4
vessels,7
whispered,9
expect,6
pour,4
average,7
globe,5
rule,4
better,6
along,5
double,6
machinery,9
enough,6
bus,3
money,5
copper,6
thank,5
cowboy,6
copy,4
slip,4
heard,5
mad,3
since,5
event,5
master,6
worry,5
swung,5
lovely,6
maybe,5
adult,5
congress,8
become,6
save,4
bite,4
thee,4
thousand,8
suit,4
go,2
stems,5
farm,4
family,6
pride,5
pictured,8
answer,6
call,4
work,4
action,6
path,4
soft,4
race,4
unknown,7
bit,3
direct,6
alphabet,8
current,7
born,4
dawn,4
ago,3
basis,5
morning,7
factory,7
saw,3
chemical,8
loud,4
be,2
develop,7
closely,7
guard,5
union,5
pride,5
wheel,5
go,2
copper,6
broad,5
needs,5
carried,7
straight,8
money,5
pass,4
because,7
wool,4
research,8
popular,7
machine,7
name,4
effort,6
possible,8
express,7
claws,5
riding,6
mark,4
origin,6
world,5
law,3
wheat,5
cake,4
noun,4
fur,3
base,4
hope,4
dot,3
dinner,6
reader,6
full,4
standard,8
his,3
game,4
oxygen,6
driven,6
seeing,6
found,5
come,4
laugh,5
curve,5
shorter,7
manner,6
they,4
complete,8
current,7
wheel,5
actual,6
inch,4
division,8
shinning,8
coach,5
model,5
bell,4
would,5
oldest,6
characteristic,14
whom,4
stand,5
airplane,8
settlers,8
series,6
expect,6
bring,5
said,4
appropriate,11
happily,7
waste,5
out,3
avoid,5
location,8
top,3
smooth,6
pass,4
soldier,7
completely,10
scene,5
birthday,8
whispered,9
feed,4
summer,6
traffic,7
track,5
hospital,8
supply,6
like,4
making,6
income,6
selection,9
one,3
method,6
establish,9
club,4
smooth,6
become,6
fill,4
real,4
blind,5
yet,3
up,2
hard,4
largest,7
well,4
must,4
wish,4
property,8
country,7
agree,5
thirty,6
tiny,4
won,3
underline,9
go,2
question,8
step,4
steep,5
office,6
wood,4
remove,6
seems,5
number,6
faster,6
copper,6
material,8
at,2
string,6
mix,3
alphabet,8
applied,7
entirely,8
base,4
declared,8
trick,5
human,5
some,4
trouble,7
second,6
material,8
beautiful,9
told,4
cow,3
guide,5
explanation,11
stone,5
finish,6
ate,3
electricity,11
sea,3
given,5
tree,4
rise,4
fur,3
else,4
fully,5
experience,10
yesterday,9
shape,5
star,4
compound,8
smell,5
saw,3
design,6
teeth,5
stopped,7
planned,7
trouble,7
they,4
mail,4
electric,8
outer,5
poet,4
speak,5
cup,3
duck,4
small,5
softly,6
hay,3
smoke,5
nervous,7
burn,4
society,7
moon,4
funny,5
stomach,7
solution,8
medicine,8
actually,8
dropped,7
limited,7
indeed,6
origin,6
upward,6
birth,5
card,4
load,4
plane,5
son,3
worse,5
own,3
dark,4
although,8
add,3
kept,4
lift,4
supply,6
science,7
poem,4
surprise,8
tide,4
involved,8
taste,5
pig,3
highway,7
major,5
pass,4
pig,3
apple,5
also,4
suddenly,8
sand,4
dry,3
box,3
replied,7
meal,4
get,3
real,4
test,4
object,6
bus,3
hit,3
particularly,12
behind,6
love,4
invented,8
wrapped,7
proud,5
jump,4
rocky,5
class,5
cover,5
lunch,5
column,6
pet,3
valuable,8
wish,4
score,5
table,5
attention,9
castle,6
drop,4
safety,6
extra,5
fought,6
type,4
connected,9
baseball,8
over,4
gold,4
ants,4
person,6
salmon,6
enough,6
stove,5
most,4
protection,10
expression,10
go,2
slabs,5
ring,4
sink,4
rocky,5
we,2
dig,3
accident,8
bright,6
group,5
distant,7
beat,4
gas,3
toy,3
attached,8
fireplace,9
shop,4
week,4
trail,5
biggest,7
younger,7
pupil,5
person,6
symbol,6
knife,5
pie,3
class,5
move,4
battle,6
been,4
famous,6
direct,6
pack,4
sunlight,8
joined,6
map,3
blank,5
mouth,5
education,9
leave,5
being,5
warn,4
our,3
fallen,6
dish,4
nation,6
spin,4
nature,6
breakfast,9
hour,4
meal,4
fact,4
bat,3
official,8
serve,5
managed,7
elephant,8
open,4
mistake,7
shells,6
introduced,10
reach,5
ill,3
no,2
myself,6
gasoline,8
explain,7
cross,5
suit,4
solve,5
method,6
weight,6
heavy,5
ate,3
ate,3
darkness,8
rain,4
hunter,6
curve,5
mouth,5
different,9
neighbor,8
extra,5
powerful,8
when,4
conversation,12
butter,6
until,5
farmer,6
progress,8
ability,7
visitor,7
information,11
saw,3
indicate,8
copy,4
so,2
gulf,4
opposite,8
sell,4
listen,6
letter,6
problem,7
minute,6
use,3
black,5
jet,3
properly,8
ever,4
she,3
drawn,5
tropical,8
first,5
locate,6
eleven,6
voyage,6
consist,7
but,3
eager,5
proud,5
tired,5
type,4
fine,4
through,7
satellites,10
simply,6
engine,6
welcome,7
rhyme,5
closer,6
fourth,6
leather,7
likely,6
gulf,4
blue,4
cook,4
language,8
split,5
valuable,8
her,3
record,6
hurried,7
day,3
printed,7
relationship,12
choice,6
sale,4
brass,5
who,3
discovery,9
neck,4
slave,5
door,4
according,9
frequently,10
jungle,6
treated,7
hurry,5
diameter,8
no,2
pink,4
example,7
choice,6
voice,5
sport,5
sharp,5
chance,6
add,3
husband,7
vegetable,9
anybody,7
bottom,6
seldom,6
escape,6
fact,4
want,4
sail,4
respect,7
field,5
thing,5
crop,4
straw,5
bring,5
suggest,7
explore,7
sum,3
beyond,6
say,3
threw,5
reason,6
hide,4
paid,4
coming,6
dress,5
found,5
too,3
importance,10
able,4
party,5
that,4
gentle,6
rocket,6
story,5
strength,8
aid,3
refer,5
vessels,7
next,4
reason,6
average,7
depth,5
nuts,4
whistle,7
carefully,9
meal,4
teacher,7
definition,10
imagine,7
equipment,9
plant,5
stems,5
shop,4
powder,6
sand,4
clothes,7
edge,4
excited,7
upon,4
light,5
send,4
chance,6
wrote,5
not,3
property,8
give,4
motion,6
most,4
corner,6
egg,3
threw,5
excellent,9
buried,6
unhappy,7
walk,4
mud,3
heart,5
try,3
come,4
younger,7
wore,4
sense,5
those,5
volume,6
disappear,9
reach,5
seat,4
brother,7
pipe,4
drop,4
promised,8
surprise,8
per,3
atom,4
mill,4
introduced,10
cabin,5
parts,5
eager,5
voice,5
exercise,8
attempt,7
prove,5
wind,4
fed,3
took,4
good,4
bet,3
table,5
dish,4
crack,5
bent,4
beginning,9
fallen,6
each,4
noise,5
left,4
general,7
rise,4
equally,7
smallest,8
decide,6
various,7
alive,5
press,5
